sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
380,4,12395,0.0011914,0.186749,6431,4.26273e-05,0.337647,
380,5,12139,0.00121224,0.187066,6299,4.10105e-05,0.338273,
380,6,12034,0.00118333,0.186387,6247,4.25534e-05,0.34126,
378,0,20000,0.01,0.0141421,10201,0,1.32574,
378,1,45202,0.000718648,0.0467795,22898,2.93305e-05,0.291694,
378,2,33815,0.000788941,0.100672,17315,1.23863e-05,0.176196,
378,3,26666,0.000796935,0.146165,13773,1.38456e-05,0.142591,
378,4,25024,0.000834755,0.14868,12902,1.20173e-05,0.144627,
378,5,24605,0.000900916,0.147365,12684,1.18799e-05,0.14351,
378,6,24438,0.000906737,0.145946,12600,1.17986e-05,0.14257,
361,0,20000,0.01,0.0141421,10201,0,2.12881,
361,1,111304,0.000717679,0.0462611,56278,2.18586e-05,0.0937741,
361,2,118161,0.000597637,0.0850144,60136,1.15112e-06,0.0365498,
361,3,99073,0.000578153,0.0704046,50553,1.00688e-06,0.0363768,
361,4,96019,0.000579782,0.0761041,48965,9.30751e-07,0.035518,
361,5,95260,0.000576575,0.0775011,48567,8.90298e-07,0.034897,
372,0,20000,0.01,0.0141421,10201,0,1.28749,
372,1,61888,0.000675714,0.0496556,31291,2.19827e-05,0.227552,
372,2,55713,0.000643512,0.0997635,28465,4.24908e-06,0.092311,
372,3,47380,0.000625796,0.105716,24340,4.11901e-06,0.0720059,
372,4,45262,0.000632987,0.109916,23203,3.96654e-06,0.0732997,
372,5,44617,0.000644883,0.11234,22871,3.4307e-06,0.0713737,
372,6,44460,0.000651097,0.107115,22782,3.37899e-06,0.0714867,
366,0,20000,0.01,0.0141421,10201,0,1.32574,
366,1,94780,0.000666046,0.0442194,47767,2.02866e-05,0.23244,
366,2,113006,0.000630327,0.0903052,57424,1.30713e-06,0.0428687,
366,3,98889,0.000599607,0.0774281,50474,9.13056e-07,0.0393858,
366,4,93834,0.000581345,0.0761373,47890,9.18238e-07,0.0388379,
366,5,93113,0.000587733,0.0738353,47515,9.06338e-07,0.0374322,
377,0,20000,0.01,0.0141421,10201,0,1.32574,
377,1,62067,0.000690274,0.0506356,31366,2.31456e-05,0.264338,
377,2,57770,0.000639537,0.100365,29505,4.22453e-06,0.088872,
377,3,48513,0.000632561,0.109285,24914,3.69954e-06,0.0711837,
377,4,45959,0.000634373,0.122129,23558,3.4608e-06,0.0714668,
377,5,45161,0.000672937,0.117596,23145,3.30815e-06,0.070205,
377,6,44925,0.00068015,0.122267,23020,3.30569e-06,0.0701229,
385,0,20000,0.01,0.0141421,10201,0,1.69491,
385,1,30413,0.000742382,0.0505539,15501,3.80483e-05,0.374828,
385,2,19837,0.00110431,0.110065,10258,2.33865e-05,0.247196,
385,3,14332,0.00116659,0.170717,7447,3.14562e-05,0.293142,
385,4,13137,0.00137172,0.193479,6822,3.69317e-05,0.316809,
385,5,12636,0.00136123,0.203203,6562,3.77423e-05,0.338586,
385,6,12442,0.00133241,0.194126,6464,3.79538e-05,0.343942,
385,7,12296,0.00133197,0.184064,6388,3.89701e-05,0.343376,
385,8,12181,0.00133829,0.178741,6329,4.02353e-05,0.351709,
384,0,20000,0.01,0.0141421,10201,0,1.69491,
384,1,34547,0.000782229,0.0512713,17591,3.29247e-05,0.324503,
384,2,24637,0.000940082,0.110603,12705,1.58692e-05,0.196859,
384,3,17444,0.00102669,0.165408,9044,1.9007e-05,0.22735,
384,4,16082,0.00109623,0.171444,8330,2.37233e-05,0.241412,
384,5,15654,0.00106599,0.193386,8108,2.4384e-05,0.253905,
384,6,15431,0.0010701,0.188668,7997,2.43901e-05,0.255305,
384,7,15286,0.00107288,0.18836,7920,2.49284e-05,0.255496,
388,0,20000,0.01,0.0141421,10201,0,1.85646,
388,1,49604,0.000695818,0.0532335,25177,2.73942e-05,0.260017,
388,2,38427,0.000724598,0.091077,19779,1.01632e-05,0.115977,
388,3,28106,0.000811771,0.147957,14509,1.18253e-05,0.130589,
388,4,25705,0.000775138,0.14859,13257,1.53526e-05,0.138663,
388,5,25612,0.000812374,0.154231,13195,1.01527e-05,0.140559,
383,0,20000,0.01,0.0141421,10201,0,1.69491,
383,1,47341,0.00072544,0.0505615,24047,2.50602e-05,0.247397,
383,2,35838,0.000734928,0.103429,18468,1.0799e-05,0.120255,
383,3,27466,0.000821497,0.160597,14174,1.31044e-05,0.135098,
383,4,25977,0.000831565,0.137568,13389,1.18571e-05,0.135452,
383,5,25587,0.000864967,0.143456,13181,1.16303e-05,0.136741,
383,6,25305,0.000798535,0.146425,13039,1.17279e-05,0.138615,
383,7,25150,0.000887131,0.137511,12960,1.17696e-05,0.138668,
390,0,20000,0.01,0.0141421,10201,0,1.85646,
390,1,32384,0.000736456,0.0466427,16486,4.05797e-05,0.366889,
390,2,21124,0.00110802,0.112421,10907,2.01461e-05,0.235637,
390,3,14693,0.00115351,0.192325,7635,2.83285e-05,0.283209,
390,4,13406,0.00121879,0.191947,6961,3.55843e-05,0.320015,
390,5,12909,0.001428,0.181451,6705,3.73388e-05,0.32933,
390,6,12617,0.00140954,0.184679,6553,3.82413e-05,0.342221,
390,7,12474,0.00140696,0.180652,6481,3.89205e-05,0.344284,
390,8,12351,0.00139485,0.179768,6417,3.94659e-05,0.356564,
382,0,20000,0.01,0.0141421,10201,0,1.69491,
382,1,67865,0.000709034,0.0457036,34397,2.07977e-05,0.171363,
382,2,59775,0.000642448,0.0952192,30684,3.78765e-06,0.0672675,
382,3,48712,0.000612796,0.102924,25013,3.48042e-06,0.0696041,
382,4,46952,0.00059532,0.118715,24053,3.70749e-06,0.0692224,
382,5,46231,0.000651826,0.113669,23675,3.62019e-06,0.0688362,
382,6,45962,0.000634761,0.113424,23538,3.58099e-06,0.069384,
389,0,20000,0.01,0.0141421,10201,0,1.85646,
389,1,36369,0.000750345,0.0456387,18501,3.52927e-05,0.330198,
389,2,26486,0.000960794,0.109168,13638,1.55116e-05,0.193491,
389,3,18008,0.00101085,0.19458,9342,1.77199e-05,0.220128,
389,4,16384,0.00113177,0.186588,8486,2.41541e-05,0.236729,
389,5,15817,0.00108444,0.191151,8193,2.47539e-05,0.252672,
389,6,15562,0.00107476,0.195865,8065,2.53024e-05,0.260103,
389,7,15385,0.00114239,0.189464,7975,2.53137e-05,0.265619,
389,8,15276,0.00113401,0.194657,7920,2.57609e-05,0.270331,
371,0,20000,0.01,0.0141421,10201,0,1.28749,
371,1,95948,0.000669975,0.0470371,48384,2.04751e-05,0.192016,
371,2,107791,0.000584707,0.0849537,54819,1.34888e-06,0.0436141,
371,3,96364,0.000579362,0.0693998,49200,1.00312e-06,0.0392692,
371,4,92973,0.000573701,0.0728106,47444,9.65867e-07,0.0381413,
371,5,92006,0.000566463,0.0718434,46945,9.35152e-07,0.0375933,
371,6,91830,0.0005657,0.0877828,46854,9.28699e-07,0.0368498,
387,0,20000,0.01,0.0141421,10201,0,1.85646,
387,1,69811,0.000731595,0.0482587,35367,2.24785e-05,0.170901,
387,2,59360,0.000642481,0.100932,30487,3.43598e-06,0.0664188,
387,3,48492,0.000643209,0.107239,24903,3.57018e-06,0.0710151,
387,4,47089,0.000617687,0.0971592,24129,3.46061e-06,0.0691054,
387,5,46315,0.000605934,0.110371,23723,3.31107e-06,0.0682341,
387,6,45961,0.000637075,0.109102,23538,3.23091e-06,0.0685887,
394,0,20000,0.01,0.0141421,10201,0,1.68361,
394,1,34666,0.000769,0.0433066,17630,3.25271e-05,0.296197,
394,2,24479,0.000923179,0.104799,12584,1.60975e-05,0.225411,
394,3,17137,0.00104797,0.174732,8884,1.8666e-05,0.226179,
394,4,15663,0.00112687,0.165629,8110,2.49536e-05,0.250999,
394,5,15188,0.0010628,0.174528,7868,2.56678e-05,0.261181,
394,6,14984,0.0011898,0.17307,7765,2.65429e-05,0.264921,
394,7,14852,0.00116607,0.176469,7696,2.64712e-05,0.275112,
376,0,20000,0.01,0.0141421,10201,0,1.32574,
376,1,94858,0.000666,0.0442495,47806,2.02866e-05,0.233897,
376,2,113130,0.000599229,0.0896824,57493,1.30793e-06,0.0432234,
376,3,98821,0.000588027,0.072601,50441,9.39646e-07,0.0391981,
376,4,93933,0.000573413,0.0769638,47937,9.22607e-07,0.0387201,
376,5,93144,0.000571026,0.0750199,47527,9.08921e-07,0.0381328,
331,0,20000,0.01,0.0141421,10201,0,31.6389,
331,1,372000,0.000656146,0.0365917,187029,1.2996e-06,0.183443,
331,2,363748,0.000602582,0.0126462,183205,3.46116e-06,0.0937955,
331,3,138231,0.000546805,0.0134458,70319,5.19996e-06,0.0871017,
331,4,93646,0.000542029,0.0181994,47903,1.10828e-05,0.0836163,
331,5,92676,0.000546702,0.0175786,47336,1.42664e-05,0.0822212,
331,6,92052,0.000534267,0.0180341,47008,1.39346e-05,0.0820265,
395,0,20000,0.01,0.0141421,10201,0,1.68361,
395,1,30901,0.000773666,0.044895,15727,3.81826e-05,0.318081,
395,2,19445,0.00101434,0.11305,10024,2.27117e-05,0.279249,
395,3,13927,0.00117503,0.193931,7234,3.23945e-05,0.309902,
395,4,12786,0.00123671,0.196117,6639,3.82978e-05,0.328732,
395,5,12393,0.00125424,0.187303,6436,3.77953e-05,0.337518,
395,6,12148,0.00123352,0.181639,6309,3.87666e-05,0.352389,
395,7,12042,0.00121332,0.184684,6257,3.9955e-05,0.349667,
393,0,20000,0.01,0.0141421,10201,0,1.68361,
393,1,46832,0.000735729,0.0512998,23765,2.37774e-05,0.257153,
393,2,35548,0.000698374,0.103156,18268,1.10742e-05,0.131362,
393,3,27267,0.000810778,0.171874,14065,1.38036e-05,0.139131,
393,4,25762,0.000775251,0.153212,13276,1.15773e-05,0.139684,
393,5,25333,0.000847786,0.153269,13052,1.14368e-05,0.140217,
393,6,25105,0.000837006,0.150124,12937,1.16825e-05,0.13987,
351,0,20000,0.01,0.0141421,10201,0,5.86969,
351,1,88388,0.000600514,0.031738,45000,2.32414e-07,0.180789,
351,2,248868,0.000299047,0.0160919,125792,3.03516e-06,0.0177664,
351,3,254516,0.000292513,0.0156309,128711,1.14854e-06,0.0170577,
351,4,241796,0.000288531,0.0146121,122317,1.11594e-06,0.0168516,
351,5,241845,0.000286495,0.0144485,122340,1.13196e-06,0.0167034,
400,0,20000,0.01,0.0141421,10201,0,1.25553,
400,1,29631,0.000729447,0.0511578,15077,3.96161e-05,0.241145,
400,2,17121,0.00114522,0.130963,8800,2.60178e-05,0.288633,
400,3,12807,0.00125688,0.195244,6634,3.4113e-05,0.304394,
400,4,11883,0.00138955,0.221926,6156,4.35643e-05,0.312919,
400,5,11561,0.0014206,0.222418,5990,4.26718e-05,0.320398,
400,6,11444,0.00137224,0.195884,5932,4.33483e-05,0.317015,
400,7,11339,0.00134853,0.181733,5877,4.49495e-05,0.322205,
392,0,20000,0.01,0.0141421,10201,0,1.68361,
392,1,66496,0.000713281,0.0485053,33674,1.85718e-05,0.200824,
392,2,58881,0.000624639,0.0926226,30178,3.80338e-06,0.0717669,
392,3,48211,0.000608316,0.111519,24750,3.5184e-06,0.0693314,
392,4,46673,0.000627243,0.108155,23908,3.54148e-06,0.0692654,
392,5,45879,0.000605489,0.107554,23500,3.34244e-06,0.0697921,
392,6,45594,0.000636535,0.108584,23357,3.32465e-06,0.0701177,
399,0,20000,0.01,0.0141421,10201,0,1.25553,
399,1,33440,0.000707375,0.0473009,16996,3.42167e-05,0.239893,
399,2,21778,0.000990437,0.113133,11162,1.91892e-05,0.256502,
399,3,15867,0.00108347,0.159203,8216,2.0217e-05,0.239292,
399,4,14945,0.00117298,0.19052,7729,2.78998e-05,0.247002,
399,5,14604,0.00116732,0.166682,7553,2.79206e-05,0.244105,
399,6,14429,0.00116332,0.190541,7464,2.91127e-05,0.250545,
399,7,14322,0.0011667,0.178293,7413,2.98458e-05,0.249396,
381,0,20000,0.01,0.0141421,10201,0,1.69491,
381,1,107276,0.000714059,0.0492142,54255,1.91524e-05,0.096923,
381,2,115214,0.000591915,0.0813992,58668,1.19972e-06,0.0370967,
381,3,97708,0.000577833,0.068534,49874,1.02288e-06,0.0368954,
381,4,95339,0.000578675,0.0742093,48633,9.4082e-07,0.0357271,
381,5,94618,0.000577615,0.0697239,48254,9.06861e-07,0.0349278,
398,0,20000,0.01,0.0141421,10201,0,1.25553,
398,1,44440,0.000691542,0.0502189,22530,2.59171e-05,0.221624,
398,2,31103,0.000791282,0.114554,15938,1.27847e-05,0.171104,
398,3,25432,0.000851667,0.142838,13121,1.57002e-05,0.138825,
398,4,24381,0.0009154,0.149859,12557,1.18092e-05,0.140984,
398,5,24016,0.000928087,0.154806,12369,1.15124e-05,0.138169,
398,6,23846,0.000933166,0.149105,12281,1.14367e-05,0.138101,
403,0,20000,0.01,0.0141421,10201,0,2.1206,
403,1,52797,0.000740114,0.0527321,26781,2.49327e-05,0.24991,
403,2,40021,0.000699722,0.101917,20590,9.43521e-06,0.110221,
403,3,28639,0.000742145,0.133407,14782,1.14201e-05,0.128756,
403,4,25909,0.000656049,0.143212,13363,1.53083e-05,0.138016,
403,5,25674,0.00074663,0.152079,13231,1.01776e-05,0.138428,
405,0,20000,0.01,0.0141421,10201,0,2.1206,
405,1,34716,0.000749933,0.0447258,17659,3.57867e-05,0.3473,
405,2,22419,0.0010079,0.106087,11565,1.90672e-05,0.233566,
405,3,15026,0.00119838,0.19,7811,2.65359e-05,0.282821,
405,4,13511,0.00137159,0.184937,7018,3.47463e-05,0.320041,
405,5,12998,0.00132791,0.197698,6754,3.66123e-05,0.34316,
405,6,12747,0.00131286,0.193138,6626,3.82776e-05,0.349748,
405,7,12607,0.00128871,0.197768,6552,4.01926e-05,0.342384,
405,8,12471,0.00127528,0.192399,6477,4.00404e-05,0.354401,
405,9,12390,0.00126896,0.19028,6437,4.06346e-05,0.350216,
397,0,20000,0.01,0.0141421,10201,0,1.25553,
397,1,61777,0.000695882,0.0515862,31242,2.13775e-05,0.205274,
397,2,55579,0.000644146,0.104621,28393,4.43267e-06,0.0881569,
397,3,47690,0.000634587,0.117652,24476,4.26923e-06,0.0691517,
397,4,45611,0.000642789,0.112477,23361,4.03781e-06,0.069394,
397,5,44884,0.000622541,0.112329,22983,3.74797e-06,0.0683016,
397,6,44664,0.000611787,0.119628,22865,3.70523e-06,0.0685558,
404,0,20000,0.01,0.0141421,10201,0,2.1206,
404,1,39187,0.000716256,0.046702,19917,3.15152e-05,0.31062,
404,2,27604,0.000885345,0.119443,14214,1.53603e-05,0.190869,
404,3,18537,0.00101596,0.193424,9617,1.88107e-05,0.210477,
404,4,16680,0.00112601,0.181984,8639,2.3595e-05,0.239977,
404,5,16077,0.00124329,0.178198,8328,2.43181e-05,0.252647,
404,6,15771,0.00120633,0.166474,8173,2.54223e-05,0.261579,
404,7,15612,0.0012581,0.172167,8093,2.55527e-05,0.263602,
404,8,15450,0.00126093,0.172359,8008,2.64711e-05,0.269037,
404,9,15353,0.00116337,0.172461,7961,2.72578e-05,0.267991,
410,0,20000,0.01,0.0141421,10201,0,1.32766,
410,1,30155,0.000762108,0.050959,15329,4.70058e-05,0.304376,
410,2,17959,0.00119454,0.124073,9230,2.48034e-05,0.319957,
410,3,13344,0.00121907,0.208067,6924,3.11234e-05,0.326111,
410,4,12366,0.0013135,0.209074,6415,4.05964e-05,0.331357,
410,5,12053,0.00139009,0.203974,6253,4.00402e-05,0.333997,
410,6,11934,0.00133677,0.203041,6193,4.18395e-05,0.344531,
409,0,20000,0.01,0.0141421,10201,0,1.32766,
409,1,33587,0.000688628,0.0504253,17059,4.01418e-05,0.282267,
409,2,22036,0.00106179,0.112444,11300,1.79852e-05,0.287875,
409,3,16397,0.00103749,0.206578,8498,1.97302e-05,0.255619,
409,4,15290,0.00122965,0.179188,7917,2.50536e-05,0.269774,
409,5,15049,0.00122739,0.187912,7795,2.63293e-05,0.262771,
409,6,14900,0.00121793,0.184588,7718,2.66462e-05,0.263691,
409,7,14798,0.00121812,0.18322,7666,2.65356e-05,0.271181,
408,0,20000,0.01,0.0141421,10201,0,1.32766,
408,1,45264,0.000722308,0.0467682,22929,2.9373e-05,0.300931,
408,2,34047,0.000766843,0.107375,17436,1.25172e-05,0.170365,
408,3,26924,0.000836998,0.167426,13899,1.36706e-05,0.138321,
408,4,25223,0.000798971,0.145894,12998,1.18062e-05,0.14353,
408,5,24771,0.000851376,0.146261,12766,1.15408e-05,0.141173,
408,6,24584,0.000855119,0.146513,12670,1.17883e-05,0.141147,
414,0,20000,0.01,0.0141421,10201,0,1.2869,
414,1,34301,0.000736388,0.0455544,17425,3.43667e-05,0.306102,
414,2,23034,0.00104486,0.0990656,11814,2.00505e-05,0.268221,
414,3,16794,0.00100554,0.175996,8703,2.27371e-05,0.248909,
414,4,15717,0.00118111,0.18583,8133,2.81942e-05,0.253042,
414,5,15288,0.0012635,0.180617,7912,2.82987e-05,0.253922,
414,6,15067,0.00124521,0.183454,7798,2.85672e-05,0.264531,
414,7,14976,0.0012181,0.185093,7753,2.99502e-05,0.266975,
402,0,20000,0.01,0.0141421,10201,0,2.1206,
402,1,73426,0.000716004,0.0499832,37184,2.18524e-05,0.167645,
402,2,62727,0.00060773,0.0945404,32186,3.34237e-06,0.0627087,
402,3,50231,0.000651371,0.111009,25780,3.48181e-06,0.0684652,
402,4,48086,0.000644891,0.112006,24626,3.62134e-06,0.0675081,
402,5,47216,0.000655698,0.112858,24174,3.45728e-06,0.0680674,
402,6,46901,0.000637971,0.108356,24014,3.36452e-06,0.0679344,
391,0,20000,0.01,0.0141421,10201,0,1.68361,
391,1,101909,0.0006856,0.0472236,51504,1.60937e-05,0.142802,
391,2,116959,0.00061013,0.0840171,59497,1.21131e-06,0.0397281,
391,3,99978,0.000572337,0.065367,51011,8.96848e-07,0.0381326,
391,4,95554,0.00057902,0.0787436,48745,8.86936e-07,0.0372325,
391,5,94848,0.000573935,0.076261,48370,8.75992e-07,0.0366125,
415,0,20000,0.01,0.0141421,10201,0,1.2869,
415,1,30076,0.000759488,0.0505423,15299,3.97111e-05,0.30911,
415,2,18125,0.00114707,0.109604,9317,2.53176e-05,0.315411,
415,3,13373,0.00122656,0.161237,6936,3.31591e-05,0.317772,
415,4,12357,0.00126579,0.191651,6407,4.15911e-05,0.340691,
415,5,12065,0.0012499,0.187221,6256,4.45323e-05,0.348226,
415,6,11926,0.00130974,0.185046,6186,4.68356e-05,0.352396,
415,7,11836,0.00128327,0.187257,6140,4.7714e-05,0.345436,
386,0,20000,0.01,0.0141421,10201,0,1.85646,
386,1,107340,0.00068874,0.0465727,54283,1.89974e-05,0.0993746,
386,2,118965,0.000602407,0.0806108,60538,1.14977e-06,0.0368398,
386,3,99839,0.000580339,0.0718675,50942,8.92823e-07,0.036714,
386,4,96309,0.000572779,0.0706689,49120,9.16015e-07,0.0354343,
386,5,95324,0.000581723,0.0713061,48606,8.87709e-07,0.0350352,
386,6,95040,0.00056956,0.0702972,48459,8.73607e-07,0.0347726,
413,0,20000,0.01,0.0141421,10201,0,1.2869,
413,1,44981,0.000711249,0.0496588,22799,2.62082e-05,0.27677,
413,2,32751,0.000777919,0.103548,16786,1.26113e-05,0.1724,
413,3,26686,0.000774165,0.134115,13772,1.48092e-05,0.141969,
413,4,25224,0.000861776,0.151619,12998,1.20883e-05,0.143403,
413,5,24834,0.000866377,0.156925,12793,1.19203e-05,0.142399,
413,6,24708,0.000865004,0.148442,12729,1.18561e-05,0.140558,
407,0,20000,0.01,0.0141421,10201,0,1.32766,
407,1,62133,0.000702448,0.0506341,31399,2.31763e-05,0.26601,
407,2,57723,0.00063727,0.0974245,29483,4.13709e-06,0.09156,
407,3,48790,0.000632808,0.121692,25062,3.65213e-06,0.070646,
407,4,46122,0.000648463,0.113413,23644,3.47214e-06,0.0717947,
407,5,45288,0.00063823,0.112365,23213,3.31399e-06,0.0706531,
407,6,45064,0.00064921,0.106908,23094,3.26474e-06,0.0700159,
396,0,20000,0.01,0.0141421,10201,0,1.25553,
396,1,96334,0.000683572,0.0524676,48591,1.95154e-05,0.173418,
396,2,110720,0.00060114,0.0812067,56282,1.21525e-06,0.0425097,
396,3,97722,0.000580045,0.0685026,49874,9.33017e-07,0.0389858,
396,4,93914,0.000566091,0.0714711,47917,8.84669e-07,0.037955,
396,5,93117,0.000564555,0.0789141,47504,8.5968e-07,0.0369252,
412,0,20000,0.01,0.0141421,10201,0,1.2869,
412,1,62242,0.000713587,0.0496442,31468,2.196e-05,0.247338,
412,2,56761,0.000639234,0.100498,29008,4.31014e-06,0.0897672,
412,3,48128,0.000638853,0.100616,24719,3.98422e-06,0.0718997,
412,4,45776,0.000618154,0.114336,23466,3.72956e-06,0.0710124,
412,5,45028,0.000631225,0.106562,23072,3.46684e-06,0.0705026,
412,6,44794,0.000643981,0.111629,22949,3.40233e-06,0.0703184,
420,0,20000,0.01,0.0141421,10201,0,2.1289,
420,1,34453,0.000765887,0.0508337,17529,3.55843e-05,0.346999,
420,2,22074,0.000983681,0.117293,11394,1.97895e-05,0.23579,
420,3,15061,0.00109614,0.167563,7826,2.80469e-05,0.275257,
420,4,13406,0.00122944,0.186947,6962,3.42003e-05,0.322639,
420,5,12943,0.00124273,0.177855,6724,3.62032e-05,0.343962,
420,6,12708,0.00127856,0.189265,6605,3.66989e-05,0.350647,
420,7,12561,0.00130651,0.188286,6530,3.76015e-05,0.346449,
420,8,12422,0.00132004,0.190961,6455,3.72997e-05,0.36624,
420,9,12343,0.00131879,0.189486,6415,3.7918e-05,0.370811,
419,0,20000,0.01,0.0141421,10201,0,2.1289,
419,1,38852,0.000709029,0.0517839,19751,3.13768e-05,0.309572,
419,2,27448,0.000902617,0.113427,14132,1.39481e-05,0.186871,
419,3,18228,0.000902338,0.166381,9456,1.78472e-05,0.214576,
419,4,16519,0.00111909,0.18054,8555,2.34331e-05,0.242969,
419,5,15975,0.00107419,0.177221,8277,2.38239e-05,0.260941,
419,6,15732,0.00124773,0.19862,8154,2.42333e-05,0.267455,
419,7,15586,0.00124234,0.198936,8082,2.46625e-05,0.269143,
424,0,20000,0.01,0.0141421,10201,0,1.28749,
424,1,34385,0.000707532,0.0455567,17467,3.43818e-05,0.295419,
424,2,22736,0.00103445,0.0967816,11664,2.03392e-05,0.274255,
424,3,16694,0.00104819,0.160706,8652,2.32041e-05,0.252943,
424,4,15604,0.0011139,0.194833,8078,2.6516e-05,0.257519,
424,5,15227,0.00125078,0.189083,7882,2.70621e-05,0.267471,
424,6,15094,0.00125687,0.189806,7815,2.79059e-05,0.265774,
418,0,20000,0.01,0.0141421,10201,0,2.1289,
418,1,52790,0.000733262,0.0512234,26779,2.51625e-05,0.239425,
418,2,38795,0.000721124,0.103842,19977,9.28418e-06,0.11417,
418,3,28708,0.000785895,0.154758,14815,1.21703e-05,0.127623,
418,4,26205,0.000783997,0.144604,13513,1.50911e-05,0.135803,
418,5,25918,0.000836951,0.155044,13354,1.03598e-05,0.136921,
418,6,25605,0.000824908,0.159596,13194,1.0001e-05,0.140544,
418,7,25473,0.000830556,0.155597,13128,1.02036e-05,0.139954,
423,0,20000,0.01,0.0141421,10201,0,1.28749,
423,1,45179,0.000696473,0.0496633,22898,2.62325e-05,0.266273,
423,2,32571,0.000733057,0.111182,16689,1.26377e-05,0.174723,
423,3,26286,0.000861417,0.155239,13567,1.49424e-05,0.145244,
423,4,24890,0.000844378,0.161894,12826,1.23172e-05,0.14638,
423,5,24538,0.000817941,0.144262,12644,1.1965e-05,0.144972,
423,6,24347,0.000924232,0.145854,12545,1.18222e-05,0.146311,
425,0,20000,0.01,0.0141421,10201,0,1.28749,
425,1,30158,0.00070443,0.0505434,15340,3.97331e-05,0.297408,
425,2,18015,0.00120505,0.110617,9260,2.46087e-05,0.326148,
425,3,13285,0.00122117,0.182519,6892,3.34758e-05,0.337289,
425,4,12368,0.00125781,0.180797,6414,4.35129e-05,0.336713,
425,5,12002,0.0012252,0.190774,6226,4.35597e-05,0.357686,
425,6,11837,0.00125737,0.193884,6142,4.64229e-05,0.364777,
425,7,11756,0.00122127,0.193762,6101,4.7139e-05,0.365102,
401,0,20000,0.01,0.0141421,10201,0,2.1206,
401,1,111140,0.000672209,0.0462629,56193,2.12036e-05,0.0937994,
401,2,117719,0.000597114,0.0791602,59908,1.15417e-06,0.0370604,
401,3,98960,0.000588026,0.070813,50496,1.0181e-06,0.0368026,
401,4,96286,0.000571668,0.0748867,49099,9.42965e-07,0.035751,
401,5,95431,0.0005798,0.0754165,48656,9.14316e-07,0.0347568,
417,0,20000,0.01,0.0141421,10201,0,2.1289,
417,1,73239,0.000669387,0.0499833,37093,2.2202e-05,0.163753,
417,2,62366,0.000630108,0.102808,31998,3.23835e-06,0.0633618,
417,3,49853,0.000654164,0.0997304,25592,3.42749e-06,0.0693023,
417,4,47910,0.000621377,0.122704,24540,3.67236e-06,0.0683899,
417,5,47082,0.000612598,0.106721,24108,3.50264e-06,0.068619,
417,6,46790,0.000634672,0.11004,23959,3.42751e-06,0.0681313,
422,0,20000,0.01,0.0141421,10201,0,1.28749,
422,1,61928,0.000698986,0.0496563,31311,2.19827e-05,0.242525,
422,2,56442,0.000627096,0.0933042,28846,4.38634e-06,0.0904322,
422,3,48008,0.000633018,0.106641,24659,4.09125e-06,0.072688,
422,4,45754,0.000629507,0.112029,23456,3.83497e-06,0.0709835,
422,5,44937,0.00062863,0.106678,23029,3.50266e-06,0.0712325,
422,6,44696,0.000631365,0.108381,22902,3.40736e-06,0.0694384,
406,0,20000,0.01,0.0141421,10201,0,1.32766,
