sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
212,2,63913,0.000321594,0.101896,32580,3.5467e-06,2.31656,
212,3,44671,0.000314768,0.168258,22795,2.31799e-05,2.57748,
212,4,40684,0.00031566,0.177983,20770,3.56863e-05,2.62927,
212,5,39861,0.000312801,0.170531,20350,3.89793e-05,2.63101,
212,6,39536,0.00031193,0.198074,20185,3.95324e-05,2.63936,
211,0,20000,0.01,0.0141421,10201,0,15.5873,
211,1,108691,0.000621523,0.0507199,55189,2.84264e-06,2.81631,
211,2,105952,0.000317659,0.115487,53777,2.94325e-06,2.0444,
211,3,78985,0.000315834,0.152124,40110,1.45376e-05,2.18563,
211,4,71370,0.000312679,0.167095,36254,2.07377e-05,2.22276,
211,5,69810,0.000311367,0.173847,35454,2.30373e-05,2.21949,
211,6,69207,0.00031053,0.179107,35148,2.34227e-05,2.20728,
219,0,20000,0.01,0.0141421,10201,0,648.515,
219,1,53462,0.000604565,0.045609,27471,0.000324475,78.2061,
219,2,58017,0.000310196,0.109148,30198,3.39132e-05,26.4272,
219,3,32762,0.000303614,0.203741,17204,1.64839e-05,40.8973,
219,4,27764,0.000309049,0.293377,14538,2.76326e-05,45.0348,
219,5,26100,0.000300439,0.310439,13664,3.03288e-05,46.9485,
219,6,25446,0.0003016,0.315389,13329,3.18711e-05,47.8743,
219,7,25131,0.000298596,0.317261,13170,3.3e-05,48.1732,
219,8,24895,0.000292161,0.315587,13049,3.36169e-05,48.6029,
220,0,20000,0.01,0.0141421,10201,0,648.515,
220,1,44075,0.000624421,0.0513902,22686,0.000566373,80.2167,
220,2,37039,0.000313733,0.131458,19365,6.37107e-05,39.5336,
220,3,18872,0.000331897,0.230065,10013,5.11545e-05,65.7061,
220,4,15173,0.000338165,0.345137,8067,8.29179e-05,77.632,
220,5,14153,0.000336924,0.300608,7528,9.72174e-05,81.9937,
220,6,13749,0.00033306,0.303593,7317,0.00010697,83.4337,
220,7,13551,0.000330985,0.303273,7214,0.000110834,84.266,
220,8,13412,0.000329737,0.304642,7143,0.000114186,84.7923,
220,9,13309,0.000329012,0.302545,7089,0.000115583,85.1196,
218,0,20000,0.01,0.0141421,10201,0,648.515,
218,1,64079,0.000556944,0.0518855,32860,0.000147367,76.4844,
218,2,84046,0.00030654,0.122041,43441,2.09174e-05,18.3262,
218,3,60042,0.000297367,0.239474,31181,8.00038e-06,22.4103,
218,4,56771,0.000288464,0.281012,29352,1.1157e-05,22.8212,
218,5,55607,0.000299231,0.322693,28721,1.09398e-05,23.1591,
218,6,54990,0.000304953,0.310697,28412,1.07318e-05,23.4277,
218,7,54561,0.00030241,0.309494,28205,1.07903e-05,23.6604,
217,0,20000,0.01,0.0141421,10201,0,648.515,
217,1,87938,0.000598538,0.051725,44911,5.4643e-05,74.0801,
217,2,122781,0.000298839,0.114281,62960,1.61547e-05,14.5991,
217,3,99713,0.000288835,0.198241,51409,6.69343e-06,15.4716,
217,4,96845,0.000294961,0.297351,49945,7.19464e-06,15.4665,
217,5,96581,0.000298676,0.300532,49806,7.32671e-06,15.3926,
171,0,20000,0.01,0.0141421,10201,0,921.981,
171,1,121452,0.000597837,0.0490529,61582,9.77995e-06,88.5408,
171,2,273300,0.000299559,0.104412,138474,2.28699e-05,20.1664,
171,3,293794,0.000284764,0.174969,148808,2.73198e-05,20.3056,
171,4,271707,0.000282149,0.221587,137768,2.69537e-05,20.299,
171,5,275550,0.000280211,0.1925,139688,2.86913e-05,20.245,
171,6,273749,0.000290655,0.192691,138787,2.82029e-05,20.2276,
216,0,20000,0.01,0.0141421,10201,0,648.515,
216,1,108599,0.000610216,0.0502707,55299,2.51401e-05,74.1573,
216,2,164660,0.000297301,0.116254,84100,1.60979e-05,13.3847,
216,3,140684,0.000291029,0.224995,72016,7.62861e-06,13.6481,
216,4,135516,0.000294305,0.336734,69401,8.1077e-06,13.6539,
216,5,135371,0.000291914,0.306587,69326,8.18002e-06,13.6134,
201,0,20000,0.01,0.0141421,10201,0,62.3493,
201,1,133649,0.000609239,0.0516214,67706,5.05866e-06,9.66162,
201,2,196586,0.000305277,0.121236,99448,8.42621e-06,8.33825,
201,3,172106,0.000302399,0.156088,86938,3.29764e-05,8.76948,
201,4,153447,0.000306247,0.163095,77558,4.16284e-05,8.84757,
201,5,151064,0.000305562,0.165429,76335,4.73628e-05,8.8422,
201,6,150090,0.000304481,0.164253,75846,4.82773e-05,8.81207,
224,0,20000,0.01,0.0141421,10201,0,679.231,
224,1,61929,0.000602264,0.0490585,31733,0.000234461,60.2498,
224,2,71865,0.000314852,0.112134,37114,2.89101e-05,25.6439,
224,3,46662,0.000302759,0.220872,24147,7.18484e-05,33.7137,
224,4,41343,0.000303089,0.218236,21379,0.000112459,36.3619,
224,5,40207,0.000304133,0.213204,20803,0.000120099,36.6728,
224,6,39705,0.000304328,0.216663,20546,0.000121439,37.0066,
224,7,39459,0.000304185,0.215194,20419,0.000124579,37.0851,
223,0,20000,0.01,0.0141421,10201,0,679.231,
223,1,63840,0.000616674,0.0490527,32698,0.000164762,59.27,
223,2,88047,0.000316259,0.103662,45361,2.37648e-05,22.493,
223,3,63954,0.000308854,0.197616,32986,5.50692e-05,26.9319,
223,4,59147,0.000302925,0.213,30421,8.27978e-05,27.8447,
223,5,57900,0.000298513,0.205228,29778,8.94733e-05,28.0563,
223,6,57250,0.000289441,0.205703,29457,9.18027e-05,28.202,
223,7,56843,0.000298349,0.207062,29257,9.27562e-05,28.2733,
225,0,20000,0.01,0.0141421,10201,0,679.231,
225,1,58457,0.000603968,0.0488283,29983,0.00036037,60.1114,
225,2,52910,0.000319598,0.119907,27436,3.14105e-05,33.8282,
225,3,31099,0.000295163,0.197903,16214,9.317e-05,47.8865,
225,4,26825,0.000290665,0.266185,13985,0.000158277,52.9106,
225,5,25817,0.000291911,0.217225,13456,0.000182995,53.869,
225,6,25299,0.0002926,0.241312,13192,0.000190177,54.5015,
225,7,24959,0.000293731,0.228412,13019,0.000195456,54.8899,
225,8,24776,0.000294778,0.220207,12929,0.000195813,55.199,
222,0,20000,0.01,0.0141421,10201,0,679.231,
222,1,66225,0.000592128,0.049063,33901,0.000106999,60.5598,
222,2,110633,0.000296485,0.108517,56871,2.38126e-05,19.0254,
222,3,89562,0.000307854,0.235831,46042,4.47729e-05,21.0498,
222,4,84184,0.000304698,0.258183,43200,6.0093e-05,21.3559,
222,5,83165,0.000302986,0.214445,42657,6.39005e-05,21.3392,
222,6,82810,0.000300033,0.214514,42473,6.48329e-05,21.5436,
230,0,20000,0.01,0.0141421,10201,0,922.783,
230,1,46383,0.000593749,0.0483099,23857,0.0005103,63.2889,
230,2,32812,0.000329729,0.125003,17015,4.88013e-05,47.1435,
230,3,19330,0.000316145,0.214626,10083,4.40709e-05,72.5028,
230,4,16196,0.00030472,0.234889,8465,5.71247e-05,82.986,
230,5,15460,0.000295229,0.267634,8079,6.84544e-05,85.2295,
230,6,15130,0.000294232,0.262704,7910,7.29336e-05,86.5668,
230,7,14958,0.000292113,0.262007,7823,7.67021e-05,87.2813,
230,8,14844,0.000293818,0.252692,7765,7.83894e-05,87.6473,
229,0,20000,0.01,0.0141421,10201,0,922.783,
229,1,49503,0.000595601,0.0517798,25453,0.000281794,63.6368,
229,2,54960,0.000334094,0.116661,28276,3.08792e-05,31.1437,
229,3,33892,0.000322859,0.18168,17518,1.35869e-05,43.5215,
229,4,28915,0.000304482,0.210023,14950,2.32501e-05,48.6956,
229,5,27944,0.000298035,0.211466,14449,2.71299e-05,49.4673,
229,6,27558,0.000294688,0.224799,14252,2.82533e-05,49.7734,
229,7,27419,0.000292537,0.221697,14180,2.8753e-05,49.8123,
228,0,20000,0.01,0.0141421,10201,0,922.783,
228,1,58010,0.000595032,0.05041,29765,0.000123594,59.4171,
228,2,94184,0.000306595,0.118071,48274,1.41816e-05,18.6443,
228,3,73459,0.000318536,0.156891,37614,5.74837e-06,21.5735,
228,4,64950,0.000321747,0.189574,33222,7.3871e-06,23.0361,
228,5,63712,0.000320251,0.182386,32581,8.04773e-06,23.0701,
228,6,63257,0.00032003,0.178942,32351,8.29727e-06,23.0793,
221,0,20000,0.01,0.0141421,10201,0,679.231,
221,1,78437,0.000606191,0.0514612,40038,2.8551e-05,58.0516,
221,2,176155,0.000302512,0.121988,89819,1.89814e-05,15.671,
221,3,182087,0.00029618,0.183639,92852,2.81781e-05,15.6555,
221,4,169462,0.000285638,0.25591,86542,2.98036e-05,15.8038,
221,5,171051,0.000291638,0.268959,87331,3.23849e-05,15.7144,
233,0,20000,0.01,0.0141421,10201,0,760.733,
233,1,73459,0.000598846,0.0488507,37527,0.000231979,70.9547,
233,2,71287,0.000318174,0.111955,36542,6.79441e-05,47.7898,
233,3,50533,0.000305584,0.192952,25910,0.000304747,54.9015,
233,4,46046,0.00030143,0.198705,23602,0.000460741,56.6398,
233,5,44926,0.000299334,0.233533,23028,0.000503841,57.0936,
233,6,44544,0.000298136,0.192047,22836,0.000516816,57.246,
234,0,20000,0.01,0.0141421,10201,0,760.733,
234,1,67777,0.000621349,0.0518617,34667,0.00041079,67.4387,
234,2,46920,0.000321624,0.113411,24156,7.10303e-05,60.1508,
234,3,31142,0.000307681,0.176461,16063,0.00048661,72.435,
234,4,26546,0.000306779,0.238251,13714,0.000784083,79.1018,
234,5,25478,0.000293768,0.220059,13161,0.00091907,80.638,
234,6,25088,0.000287122,0.216704,12966,0.000963106,81.0633,
234,7,24868,0.000311174,0.214303,12854,0.000976928,81.3329,
235,0,20000,0.01,0.0141421,10201,0,760.733,
235,1,63767,0.000611533,0.0490477,32645,0.000637882,68.032,
235,2,32981,0.000321685,0.103085,17072,8.65189e-05,73.2189,
235,3,19891,0.000305879,0.178774,10339,0.00062468,99.1826,
235,4,16903,0.00029837,0.214011,8807,0.00108491,108.875,
235,5,16267,0.000294679,0.20717,8472,0.00128621,110.273,
235,6,16069,0.000292895,0.207959,8369,0.00128796,110.322,
235,7,15942,0.00029151,0.206937,8304,0.00130157,110.786,
232,0,20000,0.01,0.0141421,10201,0,760.733,
232,1,78835,0.000603897,0.0488325,40226,0.000161265,69.2969,
232,2,96606,0.000302336,0.108138,49367,6.17078e-05,40.9993,
232,3,71798,0.000289909,0.166905,36663,0.000221358,46.0888,
232,4,65505,0.000285391,0.191971,33458,0.000333024,47.1304,
232,5,64422,0.000293143,0.207811,32891,0.000367704,47.2065,
232,6,63937,0.000300177,0.177146,32645,0.000374588,47.0097,
227,0,20000,0.01,0.0141421,10201,0,922.783,
227,1,75764,0.000608349,0.0510226,38725,4.55428e-05,57.7292,
227,2,145721,0.000302966,0.104167,74246,1.14291e-05,12.1833,
227,3,146010,0.000293519,0.162614,74378,3.39638e-06,11.6053,
227,4,133956,0.0002857,0.175068,68322,3.48088e-06,11.9219,
227,5,133909,0.000287034,0.174151,68263,3.75213e-06,11.7655,
238,0,20000,0.01,0.0141421,10201,0,40.0912,
238,1,51516,0.000622866,0.0481673,26182,7.52885e-06,1.71707,
238,2,35752,0.000318784,0.113042,18238,2.24456e-06,1.33982,
238,3,24320,0.000335769,0.223764,12424,1.98914e-06,1.80329,
238,4,21943,0.000339531,0.312455,11214,2.16555e-06,1.95959,
238,5,21489,0.000337871,0.346183,10980,2.25858e-06,1.97481,
238,6,21324,0.000338292,0.343479,10897,2.31072e-06,1.9761,
239,0,20000,0.01,0.0141421,10201,0,40.0912,
239,1,47443,0.000639421,0.0517733,24136,1.00235e-05,1.77904,
239,2,27595,0.00031634,0.125546,14118,2.94522e-06,1.71268,
239,3,18297,0.000326421,0.259178,9378,3.27719e-06,2.39024,
239,4,16354,0.000339653,0.287663,8386,3.48045e-06,2.62047,
239,5,15971,0.000333304,0.405002,8189,3.83894e-06,2.64232,
239,6,15807,0.000327906,0.399862,8106,3.96334e-06,2.65371,
239,7,15724,0.00032316,0.397834,8064,4.05078e-06,2.66102,
240,0,20000,0.01,0.0141421,10201,0,40.0912,
240,1,44474,0.000617014,0.0500798,22644,1.28857e-05,1.82519,
240,2,22424,0.000310954,0.125281,11503,3.86197e-06,2.07453,
240,3,14482,0.000345933,0.235146,7446,5.49422e-06,2.95667,
240,4,12552,0.000342023,0.32282,6458,5.71657e-06,3.37643,
240,5,12170,0.000341207,0.410031,6262,6.57412e-06,3.41392,
240,6,12017,0.000364201,0.395886,6185,6.95374e-06,3.4432,
240,7,11950,0.000344821,0.390747,6151,7.15335e-06,3.44681,
237,0,20000,0.01,0.0141421,10201,0,40.0912,
237,1,55913,0.000630777,0.0476552,28390,5.39819e-06,1.62826,
237,2,49497,0.000322095,0.119523,25168,1.64397e-06,1.01283,
237,3,34041,0.000313087,0.223491,17333,1.15859e-06,1.31332,
237,4,31193,0.000321213,0.380577,15887,1.34579e-06,1.39203,
237,5,30619,0.000328597,0.343176,15593,1.3741e-06,1.40052,
237,6,30462,0.000333748,0.344624,15513,1.397e-06,1.39815,
236,0,20000,0.01,0.0141421,10201,0,40.0912,
236,1,61985,0.0006177,0.0481558,31439,3.64522e-06,1.57832,
236,2,71331,0.000319228,0.114923,36175,1.22687e-06,0.738528,
236,3,52101,0.000311503,0.215694,26431,6.62835e-07,0.888244,
236,4,47111,0.00030539,0.354819,23915,7.5263e-07,0.942186,
236,5,46370,0.000301736,0.347858,23534,8.06967e-07,0.943364,
236,6,46100,0.000303007,0.347854,23399,8.23444e-07,0.943111,
231,0,20000,0.01,0.0141421,10201,0,760.733,
231,1,95304,0.000628331,0.0437965,48490,5.8486e-05,61.2565,
231,2,186182,0.00030747,0.117378,94640,4.50814e-05,35.9323,
231,3,179153,0.000298833,0.189503,90879,0.000106109,37.5052,
231,4,162267,0.000301404,0.193297,82342,0.000119539,37.8252,
231,5,161661,0.000306315,0.191862,81989,0.000132163,37.7252,
226,0,20000,0.01,0.0141421,10201,0,922.783,
226,1,100347,0.000588884,0.0441633,51098,2.01783e-05,55.9866,
226,2,199595,0.000294633,0.109514,101300,1.08488e-05,9.95615,
226,3,211731,0.000291132,0.136167,107427,3.5869e-06,9.48317,
226,4,192679,0.000290323,0.168835,97892,3.42529e-06,9.65367,
226,5,193424,0.00028638,0.164396,98249,3.58153e-06,9.57276,
247,0,20000,0.01,0.0141421,10201,0,23268.1,
247,1,457069,0.000570441,0.045455,228977,0.000248451,17696.5,
247,2,461563,0.000119596,0.114083,232760,0.000235568,5290.82,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
246,0,20000,0.01,0.0141421,10201,0,23268.1,
246,1,544194,0.000570105,0.0500358,272558,0.000114524,17702.7,
246,2,520323,0.00011746,0.134061,262165,0.000199082,5292.65,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
248,0,20000,0.01,0.0141421,10201,0,23268.1,
248,1,391777,0.000615976,0.0462763,196317,0.000452968,17647.6,
248,2,414741,0.000122549,0.105487,209335,0.000274691,5301.8,
248,3,116354,0.000121582,0.234118,60274,0.00179279,5235.74,
248,4,63108,0.000119447,0.278978,33645,0.00557223,5110.18,
248,5,54861,0.000115629,0.326169,29512,0.00780527,4967.84,
248,6,54151,0.000116375,0.328022,29153,0.00803132,4859.65,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
250,0,20000,0.01,0.0141421,10201,0,23268.1,
250,1,47253,0.000979248,0.0497271,23862,0.0201441,20289.9,
250,2,145986,0.000131493,0.112172,74314,0.0160087,7568.14,
250,3,50877,0.000118848,0.220163,27368,0.00495386,5675.6,
250,4,31407,0.000112488,0.368191,17667,0.0139877,5609.51,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
249,0,20000,0.01,0.0141421,10201,0,23268.1,
249,1,377925,0.000619533,0.0470982,189388,0.000518875,17611.6,
249,2,397208,0.000117479,0.101631,200564,0.000301254,5275.68,
249,3,112414,0.000113434,0.199597,58301,0.00185403,5210.08,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
252,0,20000,0.01,0.0141421,10201,0,9.25032,
252,1,44797,0.000617332,0.0448551,22702,9.78043e-07,8.68785,
252,2,34780,0.000313221,0.103455,17667,2.12309e-05,7.37334,
252,3,25264,0.000296077,0.153522,12875,0.000177396,7.83501,
252,4,23600,0.000291309,0.195127,12027,0.000271893,7.84858,
252,5,23268,0.000289184,0.20095,11861,0.000296441,7.81119,
252,6,23174,0.000288675,0.203298,11814,0.000302251,7.79319,
253,0,20000,0.01,0.0141421,10201,0,9.25032,
253,1,28013,0.000600542,0.0453655,14256,1.82895e-06,9.27518,
253,2,18564,0.000313136,0.111829,9492,3.16329e-05,6.68271,
253,3,13035,0.000311131,0.185197,6694,0.000331482,7.09934,
253,4,11747,0.000310772,0.230323,6039,0.000506098,7.15792,
253,5,11598,0.000308832,0.231212,5964,0.000558993,7.15526,
253,6,11529,0.000307629,0.234272,5930,0.000564702,7.17239,
254,0,20000,0.01,0.0141421,10201,0,9.25032,
254,1,20729,0.000633553,0.0453882,10584,3.25772e-06,9.45386,
254,2,12294,0.000314995,0.124344,6321,4.23864e-05,7.12865,
254,3,7881,0.000308089,0.225463,4083,0.000469374,7.75268,
254,4,7132,0.00031954,0.256317,3697,0.000773994,7.72736,
254,5,7023,0.000320682,0.284477,3642,0.000851152,7.70026,
254,6,6965,0.000320736,0.273465,3613,0.000862968,7.71337,
255,0,20000,0.01,0.0141421,10201,0,9.25032,
255,1,13999,0.000636941,0.0453787,7186,8.01271e-06,10.7877,
255,2,6888,0.000328887,0.116369,3580,7.173e-05,7.56978,
255,3,4028,0.000315589,0.237059,2119,0.000796758,8.5171,
255,4,3461,0.000317766,0.283874,1826,0.00141039,8.80144,
255,5,3383,0.000320685,0.313692,1785,0.00162648,8.77142,
255,6,3357,0.000320709,0.312161,1772,0.00165211,8.81162,
251,0,20000,0.01,0.0141421,10201,0,9.25032,
251,1,107253,0.000618379,0.0461911,54068,6.05736e-07,8.47489,
251,2,106438,0.000306396,0.106287,53678,8.98507e-06,6.63441,
251,3,83333,0.000297717,0.113313,42077,5.91362e-05,6.85895,
251,4,77193,0.000299246,0.139133,38990,8.18253e-05,6.88925,
251,5,76177,0.000296479,0.134235,38476,8.80621e-05,6.89,
251,6,75862,0.000296358,0.133104,38320,8.86902e-05,6.88543,
257,0,20000,0.01,0.0141421,10201,0,9.25032,
257,1,44751,0.000618813,0.0448551,22679,9.78043e-07,9.70614,
257,2,34764,0.000306661,0.0941971,17659,2.11514e-05,6.50713,
257,3,25120,0.000306948,0.182465,12802,0.00018012,6.98082,
257,4,23645,0.000306788,0.181914,12050,0.00027209,6.99081,
257,5,23301,0.00030759,0.198589,11877,0.000288309,6.98296,
257,6,23193,0.000308715,0.20267,11823,0.000291195,7.0212,
258,0,20000,0.01,0.0141421,10201,0,9.25032,
258,1,28027,0.0006339,0.0453655,14263,1.82895e-06,10.4466,
258,2,18538,0.000323518,0.119822,9479,3.75914e-05,6.94756,
258,3,13050,0.000317062,0.199576,6702,0.000328743,7.40224,
258,4,11834,0.000310972,0.227985,6083,0.00049577,7.42336,
258,5,11672,0.000308537,0.246097,6000,0.000541176,7.42621,
258,6,11629,0.000307321,0.247261,5979,0.000547246,7.41188,
259,0,20000,0.01,0.0141421,10201,0,9.25032,
259,1,20699,0.000638373,0.0453882,10569,3.25772e-06,9.26229,
259,2,12457,0.000318915,0.106887,6402,4.40788e-05,8.41748,
259,3,7885,0.000314353,0.186203,4085,0.000466247,9.36478,
259,4,7079,0.000314897,0.24802,3670,0.000793601,9.45608,
259,5,6975,0.00031354,0.276574,3619,0.000885939,9.455,
259,6,6929,0.000313548,0.28125,3595,0.000903473,9.44241,
260,0,20000,0.01,0.0141421,10201,0,9.25032,
260,1,13967,0.000630479,0.0453787,7170,8.01271e-06,11.43,
260,2,6913,0.000317188,0.119401,3592,6.79525e-05,7.37626,
260,3,4087,0.000305479,0.207954,2148,0.00083439,8.31727,
260,4,3493,0.000303633,0.278956,1842,0.00146587,8.53039,
260,5,3425,0.000298902,0.321394,1807,0.00166127,8.57772,
260,6,3369,0.000301423,0.308248,1778,0.00169247,8.55462,
260,7,3352,0.000307058,0.316219,1769,0.00169987,8.52954,
256,0,20000,0.01,0.0141421,10201,0,9.25032,
256,1,107243,0.000638113,0.0461911,54063,6.05736e-07,8.51462,
256,2,106093,0.000308509,0.0960591,53505,9.00737e-06,6.94802,
256,3,84006,0.000303168,0.121101,42415,5.7734e-05,7.29868,
256,4,77467,0.000307252,0.131879,39127,7.83104e-05,7.31155,
256,5,76428,0.000310524,0.137007,38602,8.50311e-05,7.32298,
256,6,76071,0.000310642,0.137697,38426,8.63057e-05,7.31697,
241,0,20000,0.01,0.0141421,10201,0,23268.1,
241,1,742703,0.0005707,0.0451782,371868,2.23164e-05,17706.2,
241,2,787847,0.000119856,0.113875,395980,0.000143055,5292.63,
241,3,269103,0.000116214,0.208078,136723,0.000992972,5268.62,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
242,0,20000,0.01,0.0141421,10201,0,23268.1,
242,1,743756,0.000548377,0.0502446,372394,2.24882e-05,17712,
242,2,788013,0.000122738,0.109053,396063,0.000140154,5306.06,
242,3,269399,0.000120628,0.191776,136871,0.00101126,5280.99,
242,4,146003,0.000115769,0.235089,75161,0.00289404,5234.5,
242,5,125503,0.000115199,0.321445,64901,0.00512063,5174.21,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
245,0,20000,0.01,0.0141421,10201,0,23268.1,
245,1,726497,0.00056879,0.0500803,363758,2.53657e-05,17682.6,
245,2,760611,0.000122212,0.111969,382358,0.00014311,5305.37,
245,3,259690,0.000117334,0.204893,132013,0.00101454,5275.6,
245,4,138292,0.000116359,0.285973,71302,0.00288128,5232.76,
245,5,118631,0.000115026,0.325804,61460,0.0051042,5168.91,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
263,0,20000,0.01,0.0141421,10201,0,3059.31,
263,1,167224,0.000621564,0.0451949,84348,8.28512e-05,1293.53,
263,2,101941,0.000312015,0.108545,52707,0.000132241,476.043,
263,3,52248,0.000298478,0.204114,27610,0.000889953,472.306,
263,4,44347,0.00029282,0.230885,23509,0.00149195,466.693,
263,5,43162,0.000291982,0.250064,22893,0.0016069,460.09,
263,6,42802,0.000284792,0.261511,22708,0.00158836,454.754,
243,0,20000,0.01,0.0141421,10201,0,23268.1,
243,1,739837,0.000573273,0.0501597,370434,2.2661e-05,17712.4,
243,2,782539,0.000122999,0.131314,393326,0.00014467,5302.78,
243,3,267524,0.000116869,0.212727,135932,0.0010426,5276.28,
243,4,144856,0.000115577,0.231844,74587,0.00301709,5232.25,
243,5,124876,0.000112527,0.295283,64585,0.00528145,5174.38,
243,6,122787,0.000113706,0.321974,63537,0.00588688,5106.9,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
264,0,20000,0.01,0.0141421,10201,0,3059.31,
264,1,131126,0.000621776,0.0520222,66207,0.000176383,1297.25,
264,2,77494,0.00030962,0.120785,40295,0.000178266,485.825,
264,3,38149,0.000294993,0.190377,20364,0.00107794,483.571,
264,4,32635,0.000279537,0.245891,17514,0.00166923,474.795,
264,5,31728,0.000284398,0.21729,17034,0.00169614,467.404,
264,6,31457,0.000286541,0.22369,16893,0.00165604,460.875,
265,0,20000,0.01,0.0141421,10201,0,3059.31,
265,1,108361,0.000612742,0.0524877,54763,0.000304638,1310.18,
265,2,60885,0.000308068,0.112101,31802,0.000247973,500.187,
265,3,31050,0.000291712,0.237331,16706,0.0012398,500.962,
265,4,26514,0.000294773,0.243163,14367,0.00168315,490.354,
265,5,25785,0.000283632,0.265212,13983,0.00166761,480.342,
265,6,25599,0.00028409,0.280945,13886,0.00159805,473.414,
262,0,20000,0.01,0.0141421,10201,0,3059.31,
262,1,214519,0.000617491,0.0502575,108077,3.4149e-05,1292.21,
262,2,133306,0.00030813,0.106244,68510,0.000101433,475.807,
262,3,74920,0.000298706,0.212473,39226,0.000736157,471.115,
262,4,66534,0.000295847,0.248242,34905,0.00121952,467.333,
262,5,65470,0.000286484,0.25,34327,0.00133296,462.754,
262,6,65025,0.000283801,0.255457,34090,0.00132184,460.665,
270,0,20000,0.01,0.0141421,10201,0,5980.21,
270,1,82596,0.00061484,0.048259,41730,0.00110491,2534.89,
270,2,39513,0.00031211,0.110193,20744,0.000775101,1016.49,
270,3,22252,0.000293603,0.230762,12118,0.00319692,1002.18,
270,4,19427,0.00027766,0.391876,10672,0.00312064,981.049,
270,5,19044,0.000283077,0.360587,10470,0.00259256,964.967,
270,6,18964,0.000285391,0.358795,10429,0.00239329,952.189,
269,0,20000,0.01,0.0141421,10201,0,5980.21,
269,1,127499,0.000612091,0.0447922,64231,0.000295641,2561.45,
269,2,58887,0.000310939,0.108301,30529,0.000362101,947.969,
269,3,31511,0.000301462,0.24449,16863,0.00254986,933.039,
269,4,27307,0.000294074,0.298297,14728,0.00344784,916.877,
269,5,26691,0.000281982,0.369393,14407,0.00337889,902,
269,6,26545,0.000283768,0.37084,14331,0.00325445,887.9,
244,0,20000,0.01,0.0141421,10201,0,23268.1,
244,1,730324,0.000573622,0.0501541,365674,2.44402e-05,17719.9,
244,2,767579,0.000122655,0.128425,385844,0.00014742,5309.02,
244,3,260443,0.000119591,0.205303,132390,0.00103257,5286.06,
244,4,139789,0.000115563,0.258733,72051,0.00294808,5240.55,
244,5,120356,0.000114908,0.315064,62323,0.00520115,5175.98,
  current line = 42
 call ZZAdapt  at  line 347
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
Assertion fail : (kkkk++ < 2000)
	line :4918, in file ../bamglib/Mesh2.cpp
 err code 6 ,  mpirank 0
268,0,20000,0.01,0.0141421,10201,0,5980.21,
268,1,181485,0.000621968,0.0459505,91271,8.33258e-05,2556.68,
268,2,80795,0.000314223,0.108252,41534,0.000231113,940.723,
268,3,42524,0.00028084,0.196746,22431,0.00220251,926.522,
268,4,36903,0.000288191,0.311038,19606,0.00347391,913.061,
268,5,36216,0.000272751,0.350362,19255,0.00362164,897.223,
268,6,36088,0.000278778,0.347216,19189,0.00360442,891.12,
