tol,err,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,b1_0,b1_1,b1_2,b1_3,b1_4,b1_5,b1_6,b1_7,b1_8,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6,b2_7,b2_8,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,bc1_0,bc1_1,bc1_2,bc2_0,bc2_1,bc2_2,bc3_0,bc3_1,bc3_2,bc4_0,bc4_1,bc4_2
10.0,91.1108,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.54595864,-0.049401656,0.064158805,-0.029591978,-0.5660535,-0.7267151,0.02243342,0.6182231,-0.5805631,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
15.0,195.981,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.54595864,-0.049401656,0.064158805,-0.029591978,-0.5660535,-0.7267151,0.02243342,0.6182231,-0.5805631,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.1,6.89037,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.3,6.93832,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.21043,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.75,7.28073,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.0,7.94242,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.09069,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.75,7.52463,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.0,7.72103,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.25,8.12291,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.5,8.82846,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.13256,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5080569,-0.10401829,-0.23876967,-0.27845463,-0.14587162,-0.6240362,-0.4366069,-0.11545964,0.42242867,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.75,7.40496,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5080569,-0.10401829,-0.23876967,-0.27845463,-0.14587162,-0.6240362,-0.4366069,-0.11545964,0.42242867,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.0,7.56422,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5080569,-0.10401829,-0.23876967,-0.27845463,-0.14587162,-0.6240362,-0.4366069,-0.11545964,0.42242867,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.25,7.97571,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5080569,-0.10401829,-0.23876967,-0.27845463,-0.14587162,-0.6240362,-0.4366069,-0.11545964,0.42242867,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.5,8.62389,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5080569,-0.10401829,-0.23876967,-0.27845463,-0.14587162,-0.6240362,-0.4366069,-0.11545964,0.42242867,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.30537,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.75,7.7941,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.0,7.75252,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.25,8.30365,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.5,8.71356,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.11986,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.75,7.27397,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.0,7.8203,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.25,8.18651,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.5,8.4464,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.5059497,-0.10422211,-0.24929276,-0.28695437,-0.13205767,-0.6183781,-0.45110038,-0.1422232,0.453058,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50553393,-0.10297645,-0.2525705,-0.28892446,-0.12984939,-0.6166743,-0.45425066,-0.14833957,0.45814753,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.1,6.95008,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.3,7.11675,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.0696,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.75,7.22638,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
1.0,7.59044,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.5107737,-0.09965105,-0.21722272,-0.26273304,-0.173173,-0.6329266,-0.40761793,-0.06816808,0.3602251,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.3,7.11483,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.54595864,-0.049401656,0.064158805,-0.029591978,-0.5660535,-0.7267151,0.02243342,0.6182231,-0.5805631,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.4,7.00738,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.54595864,-0.049401656,0.064158805,-0.029591978,-0.5660535,-0.7267151,0.02243342,0.6182231,-0.5805631,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
0.5,7.10405,0.5073142,-0.10536224,-0.24489024,-0.28304064,-0.13724332,-0.6211857,-0.4448344,-0.13019781,0.44087687,0.54595864,-0.049401656,0.064158805,-0.029591978,-0.5660535,-0.7267151,0.02243342,0.6182231,-0.5805631,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.38256818,0.13646759,0.46402225,0.38256818,0.13646759,0.46402225
